Business_Name,User,Rating,Date,Review_Text,Processed_Text,Sentiment_Label,Review_Length
McDonald's Madurai,Ajith kumar,1,9 months ago,fried chicken is really very worst…. Some bad smell in fried chicken,fried chicken really very worst some bad smell fried chicken,Negative,10
McDonald's Madurai,Shanmugaraj Rajasekar,4,a year ago,"Little bit costlier. Tried burger , nuggets and cold coffee. Everything is good. In Cold coffee ice cubes to be reduced and quantity of coffee is less. Can try once.",little bit costlier tried burger nuggets cold coffee everything good cold coffee ice cubes be reduced quantity coffee less can try once,Positive,22
McDonald's Madurai,SRUTHI,1,4 months ago,The Parking Guy didn’t let our car park specifically but let other cars park and when we looked at him he was like “Huh?😐” Rudely. Bad Experience,parking guy didnt let our car park specifically but let other cars park when we looked him he like huh rudely bad experience,Negative,23
McDonald's Madurai,Madhan R,3,5 months ago,"The wait time is quite high, and due to the large number of orders, employees seem confused, resulting in chaotic delivery. The food taste is average.",wait time quite high due large number orders employees seem confused resulting chaotic delivery food taste average,Neutral,17
McDonald's Madurai,Ezra Jk,4,5 months ago,Foods are top notch but the service is not up to the level. Using phones and chit chatting with the fellow employees always.,foods top notch but service not up level using phones chit chatting fellow employees always,Positive,15
McDonald's Madurai,rahman khan,1,4 months ago,"No Aircon
All tables are not clean",no aircon all tables not clean,Negative,6
McDonald's Madurai,arunachala ramanan,1,a year ago,Such a worst McDonald's outlet in madurai. Nothing is maintained. At peak friday evening there is not stock on chicken fries. Electricity maintainance is not there. Coke machine is repaired. Very bad .,such worst mcdonalds outlet madurai nothing maintained peak friday evening there not stock chicken fries electricity maintainance not there coke machine repaired very bad,Negative,24
McDonald's Madurai,bala ramalingam,5,a year ago,Nice and quite place for a meal. GEL sowmiya was very customer friendly and attentive.,nice quite place meal gel sowmiya very customer friendly attentive,Positive,10
McDonald's Madurai,Mohamed afik,1,4 months ago,"McDonald’s outlet described their fried chicken and wings as the worst fried chicken and fried wings experience” — the inside was dry and didn’t seem fresh, and the outside felt like paper inside flesh was so blood stains in chicken it was around 1200 waste of money and more disappointment !!!!",mcdonalds outlet described their fried chicken wings as worst fried chicken fried wings experience inside dry didnt seem fresh outside felt like paper inside flesh so blood stains chicken around waste money more disappointment,Negative,34
McDonald's Madurai,Ananya Tripathi,5,4 months ago,Best mcd in tamil nadu. Service is good and staff is brilliant,best mcd tamil nadu service good staff brilliant,Positive,8
McDonald's Madurai,VIKRAM V,3,9 months ago,Food was average but we have to wait for more time if you come on weekends. .,food average but we have wait more time if you come weekends,Neutral,12
McDonald's Madurai,Yuvaraja P,5,a year ago,Atmosphere was good.. taste good. Price was also ok. Good place to spend some time with family specially kids.,atmosphere good taste good price also ok good place spend some time family specially kids,Positive,15
McDonald's Madurai,Naga nathan,3,9 months ago,"The food at this foreign corporate restaurant was truly impressive—hot, spicy, crispy on the outside, soft inside, and incredibly fresh. Everything tasted great and lived up to expectations. However, it's important to note that there’s no enough cooling on the ground floor, which made the seating there a bit uncomfortable.",food foreign corporate restaurant truly impressivehot spicy crispy outside soft inside incredibly fresh everything tasted great lived up expectations however its important note theres no enough cooling ground floor which made seating there bit uncomfortable,Neutral,35
McDonald's Madurai,KARTHIK MOHANDOSS,4,8 months ago,"“I felt that something was missing in the taste of the food. Since it was a sunny day, the temperature inside could have been maintained better for a more comfortable dining experience.”",i felt something missing taste food since sunny day temperature inside could have been maintained better more comfortable dining experience,Positive,20
McDonald's Madurai,PRINCE ABRAHAM,5,a year ago,"Staff service has been good. They have on their toes. Even during heavy rush hours they have been polite and attended to our need. I would like to appreciate Mr. Venkatesh for helping us in placing our order and timely serving.
Thumbs up to all other staff too.",staff service has been good they have their toes even during heavy rush hours they have been polite attended our need i would like appreciate mr venkatesh helping us placing our order timely serving thumbs up all other staff too,Positive,40
McDonald's Madurai,Keerthy Vihaan,1,3 months ago,Chicken was nt fresh very smelly and very salty....my 12 Yr son got stomach pain after eating Mcdonald chicken...strictly I will nt recommend Mcdonald....,chicken nt fresh very smelly very saltymy yr son got stomach pain after eating mcdonald chickenstrictly i will nt recommend mcdonald,Negative,21
McDonald's Madurai,sachin prassad,5,9 months ago,So Happy to know that an International level Burger Restaurant is in Mdu 💯😉 Really Enjoyed the taste of the Burger and found a lot of Varieties from Medium to Large Burgers  🍔 and the Desserts are always so Special in Mc Donald's 💯 Especially the Mississipi Mud Shake 👍 is a perfect Blended Shake 👍for a Summer 💯 Enjoyed my Lunch 😁 so happy cause had a very Good Meal ☺️.,so happy know international level burger restaurant mdu really enjoyed taste burger found lot varieties from medium large burgers desserts always so special mc donalds especially mississipi mud shake perfect blended shake summer enjoyed my lunch so happy cause had very good meal,Positive,43
McDonald's Madurai,NIRMAL,1,5 months ago,Worst ever McD in India i have ever been to ask the chicken is spoiled overcooked and highly irritating experience from staffs and service is at its worst people please don't waste your precious money here .,worst ever mcd india i have ever been ask chicken spoiled overcooked highly irritating experience from staffs service its worst people please dont waste your precious money here,Negative,28
McDonald's Madurai,Nagaraj Naga,5,4 months ago,Good food with excellent service.. really enjoyed the food,good food excellent service really enjoyed food,Positive,7
McDonald's Madurai,Siva Kumar,1,6 months ago,Not good as we expect . Food taste is bad . Smells like something different. Need to improve taste and quality,not good as we expect food taste bad smells like something different need improve taste quality,Negative,16
McDonald's Madurai,N G,1,4 months ago,Reheated or frozen for many months chicken,reheated frozen many months chicken,Negative,5
McDonald's Madurai,praba haran,1,9 months ago,"I ordered a burger and french fries from McDonald's through Swiggy today. Unfortunately, the food I received was not hot — the french fries were completely cold.
This was very disappointing, especially since it was late at night (around 11 PM) and I was very hungry. I expected fresh and warm food, but the quality was far below McDonald’s standards.
I also raised a complaint with Swiggy, but did not receive proper support or resolution.
I request you to please look into this matter and ensure better quality checks for future orders. I hope you can take steps to improve the delivery experience and address my concern appropriately.",i ordered burger french fries from mcdonalds through swiggy today unfortunately food i received not hot french fries were completely cold very disappointing especially since late night around pm i very hungry i expected fresh warm food but quality far below mcdonalds standards i also raised complaint swiggy but did not receive proper support resolution i request you please look into matter ensure better quality checks future orders i hope you can take steps improve delivery experience address my concern appropriately,Negative,81
McDonald's Madurai,Neathra,5,8 months ago,Good atmosphere &nice service for dirga,good atmosphere nice service dirga,Positive,5
McDonald's Madurai,Saravana Kumar,5,4 months ago,Good service for rajeshwari and more offers are subjection in rajeshwari,good service rajeshwari more offers subjection rajeshwari,Positive,7
McDonald's Madurai,Boopathi Raja kumar G,1,a year ago,"Had a very bad experience starting from parking, ordering, waiting, delivery at counter to the taste of food.  Poor management of crowd , looked like we have entered a vegetable market. Kiosk qty may be increased as we are not able to order at our convenience as people in line keep starring at you. Worst part is after order to collection of your order- Total mismanagement.  I waited for almost 45mins though the order was ready in 30min and my packing was kept in delivery counter. The staff managing delivery counter is horrible and didn't respond properly when asked about my order unaware of my parcel kept in their table. Regular cleaning of table not done. Need to insist on waiters two to three times.  Last part I thought food will be good, but it turns out to be most disappointing one with poor  taste, portion and insufficient amount of dips for main dish. Needs a lot and lot of improvement.
Pro: Easy to identify, plenty of parking space in bypass road",had very bad experience starting from parking ordering waiting delivery counter taste food poor management crowd looked like we have entered vegetable market kiosk qty may be increased as we not able order our convenience as people line keep starring you worst part after order collection your order total mismanagement i waited almost mins though order ready min my packing kept delivery counter staff managing delivery counter horrible didnt respond properly when asked about my order unaware my parcel kept their table regular cleaning table not done need insist waiters two three times last part i thought food will be good but turns out be most disappointing one poor taste portion insufficient amount dips main dish needs lot lot improvement pro easy identify plenty parking space bypass road,Negative,128
McDonald's Madurai,Parvauthan Mohnish,2,6 months ago,Mayonnaise is not taste good very very disappointment fried chickens are too large to eat can make it smaller with many pieces and that's look neat and comfy to eat,mayonnaise not taste good very very disappointment fried chickens too large eat can make smaller many pieces thats look neat comfy eat,Negative,22
McDonald's Madurai,Karuppan Marvar,1,10 months ago,"I recently visited the McDonald's outlet in Madurai and was quite disappointed with the service I received. One of the staff members wearing a greenshirt women interacted quite harshly, showing poor hospitality and attitude during my visit.

As a loyal customer, I believe McDonald's stands for friendly service and a welcoming experience, but this interaction felt far from that. I request that proper training or counselling be provided to ensure better guest service and improved staff behaviour in future.",i recently visited mcdonalds outlet madurai quite disappointed service i received one staff members wearing greenshirt women interacted quite harshly showing poor hospitality attitude during my visit as loyal customer i believe mcdonalds stands friendly service welcoming experience but interaction felt far from i request proper training counselling be provided ensure better guest service improved staff behaviour future,Negative,58
McDonald's Madurai,mp_gokul,5,a year ago,"I visited McDonald's today for the second time, and once again, I was warmly welcomed by the staff. I would like to specifically mention Akalya, whose assistance and guidance made the experience truly special. She treats every guest like a family member, making the visit feel even more welcoming. As for the food, the quality and taste were exactly as expected. Overall, a great experience!",i visited mcdonalds today second time once again i warmly welcomed by staff i would like specifically mention akalya whose assistance guidance made experience truly special she treats every guest like family member making visit feel even more welcoming as food quality taste were exactly as expected overall great experience,Positive,50
McDonald's Madurai,K. Abiya,5,6 months ago,"Customer service super (eswari)
Food quality super",customer service super eswari food quality super,Positive,7
McDonald's Madurai,Karthick Raja.S,1,5 months ago,"This McDonald's outlet is not even worth a single star rating, and it is the worst one I have ever visited. 🤢👎 #McDonalds #Outlet #Rating #Experience",mcdonalds outlet not even worth single star rating worst one i have ever visited mcdonalds outlet rating experience,Negative,18
McDonald's Madurai,Poovalagu S,5,8 months ago,Good service &good atmosphere for durga,good service good atmosphere durga,Positive,5
McDonald's Madurai,Shobanbabu D,1,8 months ago,"The service is very very worst, they forgot to give me the food I ordered, I have to ask it myself every time.
Comparing with Other outlets service is Total waste..",service very very worst they forgot give me food i ordered i have ask myself every time comparing other outlets service total waste,Negative,23
McDonald's Madurai,rajesh kannan,4,5 months ago,"Chicken was good and tasty
Mc d provide a charging port was helpfully to charge my phone",chicken good tasty mc d provide charging port helpfully charge my phone,Positive,12
McDonald's Madurai,abubakkar sithik,5,3 months ago,"Good service,ms. rajeshwari was friendly",good servicems rajeshwari friendly,Positive,4
McDonald's Madurai,Nishinth A (Nishi),4,Edited 6 months ago,"McDonald's is finally in Madurai! The food is good and not oily. The quantity is also great for the price. Even though it was overcrowded, the hospitality was impressive and the order was prepared quickly. However, they missed two items in my order, which I had to point out. Even after that, one item was still left out. I couldn’t properly check the items since the place was overcrowded and there was nowhere to sit or verify the order. Luckily, I managed to find a parking spot in the underground lot for my car. However, the parking management needs improvement, bikes were parked in an unorganised manner, making it difficult to park my car.",mcdonalds finally madurai food good not oily quantity also great price even though overcrowded hospitality impressive order prepared quickly however they missed two items my order which i had point out even after one item still left out i couldnt properly check items since place overcrowded there nowhere sit verify order luckily i managed find parking spot underground lot my car however parking management needs improvement bikes were parked unorganised manner making difficult park my car,Positive,76
McDonald's Madurai,Shankar P,1,8 months ago,"Worst, dont buy anything in this restaurant",worst dont buy anything restaurant,Negative,5
McDonald's Madurai,Hema Varthini,5,6 months ago,"Food quality super, support customer
Service super",food quality super support customer service super,Positive,7
McDonald's Madurai,Dinesh SNY,5,9 months ago,Nice service for durga& good quality for food,nice service durga good quality food,Positive,6
McDonald's Madurai,Manshi,5,6 months ago,"Service is super 👌
Customer service super 👌
McDonald's food quality super",service super customer service super mcdonalds food quality super,Positive,9
McDonald's Madurai,antony rajan,5,7 months ago,Had a dinner at McDonald's Byepass Madurai. Received very good customer service especially from your executive Ms Rajeswari. 👌👌👍👍,had dinner mcdonalds byepass madurai received very good customer service especially from your executive ms rajeswari,Positive,16
McDonald's Madurai,uthirstan.v uthirstan.v,1,11 months ago,Very bad.      Rate  much higher.,very bad rate much higher,Negative,5
McDonald's Madurai,Gurunathan Manihandan,5,10 months ago,"Nice service , good ambience, well maintained restrooms good place to hang out ..
Durga helped us ordering in sok so kind of her",nice service good ambience well maintained restrooms good place hang out durga helped us ordering sok so kind her,Positive,19
McDonald's Madurai,Guru Moorthy,5,6 months ago,It's even better when wash rooms and wash basins kept in both floors,its even better when wash rooms wash basins kept both floors,Positive,11
McDonald's Madurai,Siv Ram,1,a year ago,"French Fries served here are very cold. Atmosphere inside was very hot due to lack of proper air conditioning. Place is overcrowded and wait for long time to get food delivered. Try it once yourself and feel my restaurant experience. Overall, visit this place with zero expectation and it’s a one time try food chain. Needs improvement to sustain in long run.",french fries served here very cold atmosphere inside very hot due lack proper air conditioning place overcrowded wait long time get food delivered try once yourself feel my restaurant experience overall visit place zero expectation its one time try food chain needs improvement sustain long run,Negative,46
McDonald's Madurai,Sakthi L,5,a year ago,"Today is opening day. Too much crowd due to first day :) I could spot 100+ people and then decided to take away instead of dine-in.

Delivery order experience is awesome and fast inspite of crowd. I've ordered McCheese and Mcspicy veg / fries. Order is ready within 15 minutes.

All of the items are marvellous. Especially the paddy of the burger tastes same as how it tasted in Vega mall bangalore. McD maintains same quality and taste in all retail - hats off to their process.

Definitely would be #1 in Madurai for its taste. The nearby K*C should improve  to compete with this giant. Let us wish McD takes the bar very high so that all other vendors improve as well.

While I'm liking McD first branch in Madurai, it is very sad to see that all of the road-side shops in bye-pass road SS colony/kalavasal were taken down by corporation due to complaints of nuisance. I loved the street food in this stretch than corporate foods. I miss my kalan / masala poori vendor near Nach for sure. Let us bring them back as well without causing much disturbance to public.",today opening day too much crowd due first day i could spot people then decided take away instead dinein delivery order experience awesome fast inspite crowd ive ordered mccheese mcspicy veg fries order ready within minutes all items marvellous especially paddy burger tastes same as how tasted vega mall bangalore mcd maintains same quality taste all retail hats off their process definitely would be madurai its taste nearby kc should improve compete giant let us wish mcd takes bar very high so all other vendors improve as well while im liking mcd first branch madurai very sad see all roadside shops byepass road ss colonykalavasal were taken down by corporation due complaints nuisance i loved street food stretch than corporate foods i miss my kalan masala poori vendor near nach sure let us bring them back as well without causing much disturbance public,Positive,143
McDonald's Madurai,Yasir Riz,4,8 months ago,"McDonald's on By-Pass Road in Madurai opened at the right time. People in Madurai were getting tired of the undercooked and greasy chicken from KFC. The offerings at McDonald's are refreshing and diverse. I would say the burgers really hit the spot. The cheese fries could use a little more flavor. My favorite, the McCafe ice cream, was excellent. However, the place felt a bit congested, and it almost seemed like someone was always watching you.",mcdonalds bypass road madurai opened right time people madurai were getting tired undercooked greasy chicken from kfc offerings mcdonalds refreshing diverse i would say burgers really hit spot cheese fries could use little more flavor my favorite mccafe ice cream excellent however place felt bit congested almost seemed like someone always watching you,Positive,53
McDonald's Madurai,Joshua,5,5 months ago,Service was really good food also tasted good,service really good food also tasted good,Positive,7
McDonald's Madurai,Palaniappan Ramanathan,2,a year ago,"Price of Mango flavoured items are not explicitly mentioned creating confusion. Billing is a big hassle - upi not working, or need exact change in cash. Supervisor/Manager is indifferent to such problems. Came out without getting anything",price mango flavoured items not explicitly mentioned creating confusion billing big hassle upi not working need exact change cash supervisormanager indifferent such problems came out without getting anything,Negative,28
McDonald's Madurai,Ram Kumar,5,8 months ago,Super food & nice atmosphere service is good for durga,super food nice atmosphere service good durga,Positive,7
McDonald's Madurai,Viji Reddy,5,8 months ago,They fairly serve gud service @ this location.My favourite is Mcswirl🍦such a creamy Dessert👍.,they fairly serve gud service locationmy favourite mcswirlsuch creamy dessert,Positive,10
McDonald's Madurai,r ramesh ramani,1,6 months ago,There no ac or ventilation upto 10:00am and service need to be improved,there no ac ventilation upto am service need be improved,Negative,10
McDonald's Madurai,Manimurugu Pandian,1,a year ago,Most of the time the kiosk card machine will not work you have to run between machines to machines I tried in 3 machine and then the last worked.i also highlighted the same to the staff .if you order any  extra sauce  or millet bun they will say it’s not there faced the same experience twice The chocolate shake was good initially when the outlet was opened when I went for the second time it tasted worst. Overall the quality  got degraded slowly .  Food quality and kiosks services have to to be improved a lot.,most time kiosk card machine will not work you have run between machines machines i tried machine then last workedi also highlighted same staff if you order any extra sauce millet bun they will say its not there faced same experience twice chocolate shake good initially when outlet opened when i went second time tasted worst overall quality got degraded slowly food quality kiosks services have be improved lot,Negative,69
McDonald's Madurai,VIGNESH KUMAR S,5,9 months ago,Nice food & good quality super service for durga,nice food good quality super service durga,Positive,7
McDonald's Madurai,John Yabase,5,5 months ago,"This is Jehiel
I like the food
Especially the burger
Thank you so much!!",jehiel i like food especially burger thank you so much,Positive,10
McDonald's Madurai,arun kumar,2,9 months ago,"I thought something different in burger but nothing only name think so, I have tried lot burger shop they are good over crowd Billing slow mostly server issue so they bill slowly ok to try one time",i thought something different burger but nothing only name think so i have tried lot burger shop they good over crowd billing slow mostly server issue so they bill slowly ok try one time,Negative,34
McDonald's Madurai,Sharumathi Uvarasakumar,1,9 months ago,"Had very worst Fried Chicken, even in small shop they are giving fresh chicken, even it's a very big brand still not providing fresh chicken I had stomach ache till now after a eating single piece of FC , I am not suggesting for kids it may leads to serious cation",had very worst fried chicken even small shop they giving fresh chicken even its very big brand still not providing fresh chicken i had stomach ache till now after eating single piece fc i am not suggesting kids may leads serious cation,Negative,42
McDonald's Madurai,Sathish Kumar,1,8 months ago,"I ordered a chicken burger as takeaway, but when I opened it at home, I was very disappointed. The burger was not heated, and the cheese wasn’t even melted. Overall, a very bad experience and not worth the money.",i ordered chicken burger as takeaway but when i opened home i very disappointed burger not heated cheese wasnt even melted overall very bad experience not worth money,Negative,28
McDonald's Madurai,James Dennyson,5,a year ago,Nice Place. Good Food. Great Hospitality. We were attended by Ms.Akalya. She was so Patient and assisted us in explaining the wide range of Food available here. Overall had a Great Experience at Mc D Madurai. Thank you…,nice place good food great hospitality we were attended by msakalya she so patient assisted us explaining wide range food available here overall had great experience mc d madurai thank you,Positive,31
McDonald's Madurai,Raja Vel,5,8 months ago,Good atmosphere & nice service for durga,good atmosphere nice service durga,Positive,5
McDonald's Madurai,Franklin,2,11 months ago,"If you prefer McDonald's for its quality of service and atmosphere, please avoid this branch. There was 1 split AC for the whole upper floor due to repair issue. That particular floor was hot and humid. They provide your order partially and give the remaining item after you are done with your meal. The lower floor with its order desk was like a local bazaar without any proper order to the place.

The only McDonald's in madurai shows the pathetic Indian way of service delivery once again. This shows the promise of global standards even by such a reputed brand faces such a daunting challenge in the Indian business ecosystem.

Again, I am saying it's not only the food that matters, but the service delivery and customer experience. Don't prefer it if you have any sort of McDonald's experience in other regions like the Middle East. It's not worth the hassle.

PS (to whomever it may concern) - I have already shared my feedback through the link I received with the SMS for the order. Also I have clearly stated my complaints in this message. Let’s see what improves. I won’t come again to this branch, but we will know of any improvement from future reviews here.",if you prefer mcdonalds its quality service atmosphere please avoid branch there split ac whole upper floor due repair issue particular floor hot humid they provide your order partially give remaining item after you done your meal lower floor its order desk like local bazaar without any proper order place only mcdonalds madurai shows pathetic indian way service delivery once again shows promise global standards even by such reputed brand faces such daunting challenge indian business ecosystem again i am saying its not only food matters but service delivery customer experience dont prefer if you have any sort mcdonalds experience other regions like middle east its not worth hassle ps whomever may concern i have already shared my feedback through link i received sms order also i have clearly stated my complaints message lets see what improves i wont come again branch but we will know any improvement from future reviews here,Negative,152
McDonald's Madurai,Sathiyan Sasi,5,9 months ago,Super service for durga very good very nice,super service durga very good very nice,Positive,7
McDonald's Madurai,Jeevapriya Ravanan,5,4 months ago,Excellent atmosphere and food also good,excellent atmosphere food also good,Positive,5
Pizza Hut Madurai,24SUCS125 MANIKANDAN M,5,3 months ago,"Overall, my experience at Pizza Hut was very enjoyable and satisfying.
The food quality was excellent, especially the pizzas which were fresh and flavorful.
The restaurant was clean, comfortable, and well-maintained.
Facilities like parking, accessibility, and family seating made the visit convenient.
It is a great place to dine with friends and family, and I would happily visit again.",overall my experience pizza hut very enjoyable satisfying food quality excellent especially pizzas which were fresh flavorful restaurant clean comfortable wellmaintained facilities like parking accessibility family seating made visit convenient great place dine friends family i would happily visit again,Positive,40
Pizza Hut Madurai,Abhinav Sundar,1,3 months ago,"The worst Pizza Hut location I've been to.

Food: Cheese used in the cheese crust and bread sticks tastes like chemicals, like American cheese whiz.

Service: Only one out of the 7 staff they had working had a glove on...yes...only one glove on one hand. Hygiene is just an afterthought. Hair nets are not a thing. I saw an employee whip his nose with his bare hands and then go to back to work like nothing happened, multiple times.

Atmosphere: The main customer for this Pizza Hut is bugs and mosquitoes. In response to my complaint for being bit 8 times in 5 minutes, they used a zap-racket and zapped the mosquitoes...right onto the tables. Did they clean the mosquito carcasses off of the tables or floor? Of course not...why would they??

Overall: Report this location to Pizza Hut and Indian Food Safety Regulatory Organizations.",worst pizza hut location ive been food cheese used cheese crust bread sticks tastes like chemicals like american cheese whiz service only one out staff they had working had glove onyesonly one glove one hand hygiene just afterthought hair nets not thing i saw employee whip his nose his bare hands then go back work like nothing happened multiple times atmosphere main customer pizza hut bugs mosquitoes response my complaint being bit times minutes they used zapracket zapped mosquitoesright onto tables did they clean mosquito carcasses off tables floor course notwhy would they overall report location pizza hut indian food safety regulatory organizations,Negative,103
Pizza Hut Madurai,Anusha Rathi,3,6 months ago,"I recently visited Pizza Hut, and the experience was disappointing. The air conditioner was not turned on, even though I requested the staff to switch it on. It was quite uncomfortable to sit and eat in the heat. I expected better service and a more comfortable dining environment from a brand like Pizza Hut. Hope the management takes this feedback seriously and ensures customers have a pleasant experience in the future.",i recently visited pizza hut experience disappointing air conditioner not turned even though i requested staff switch quite uncomfortable sit eat heat i expected better service more comfortable dining environment from brand like pizza hut hope management takes feedback seriously ensures customers have pleasant experience future,Neutral,46
Pizza Hut Madurai,Santa Mukherjee,5,4 months ago,The outlet is very good & well maintained. However food must be improved in preparation. Service also good.,outlet very good well maintained however food must be improved preparation service also good,Positive,14
Pizza Hut Madurai,25SUCS131 OM PRAKASH S,5,2 months ago,Very nice and tasty also l like it your pizza and spicy also,very nice tasty also l like your pizza spicy also,Positive,10
Pizza Hut Madurai,Surya Prakash,5,2 months ago,Very super l like 4 corse meal like fantastic pizza,very super l like corse meal like fantastic pizza,Positive,9
Pizza Hut Madurai,Mady Dharun,5,2 months ago,I like panner pizza and spicy also tasty also very super 👍🏻,i like panner pizza spicy also tasty also very super,Positive,10
Pizza Hut Madurai,Kaviyarasu 1908,5,2 months ago,I like pizza and spicy and  tasty also very good 👍,i like pizza spicy tasty also very good,Positive,8
Pizza Hut Madurai,25SUCS125 KUBENDRAN B G,5,2 months ago,I like pizza and spicy and tasty also ood service also,i like pizza spicy tasty also ood service also,Positive,9
Pizza Hut Madurai,Muruganantha Raja,5,3 months ago,Very nice one plus pitza cheese corn kids like very much,very nice one plus pitza cheese corn kids like very much,Positive,11
Pizza Hut Madurai,KUBENDRAN,5,3 months ago,"I like  pizza and very spicy also
L like dinning serve person",i like pizza very spicy also l like dinning serve person,Positive,11
Pizza Hut Madurai,Saravana kumar Rajakely,5,4 months ago,"Had lunch here, Paneer Tandoori pizza set. Was something different. These ladies provided very good service. Note: hope they could keep the handwash area clean.",had lunch here paneer tandoori pizza set something different these ladies provided very good service note hope they could keep handwash area clean,Positive,23
Pizza Hut Madurai,Sanjay Balaji R,5,2 months ago,Excellent customer service and good,excellent customer service good,Positive,4
Pizza Hut Madurai,jeba priya,5,5 months ago,It's a very nice experience I ever had.Taste is great.Customer service is excellent.,its very nice experience i ever hadtaste greatcustomer service excellent,Positive,10
Pizza Hut Madurai,Shrinidhi Perumal,5,11 months ago,We ordered pizza on the app. The order placement was user friendly. The delivery was made on time. The quantity of the pizza was good. It was really tasty and flavourful. The crest was soft. The packaging was good.,we ordered pizza app order placement user friendly delivery made time quantity pizza good really tasty flavourful crest soft packaging good,Positive,21
Pizza Hut Madurai,Anbu Anbu,5,2 months ago,Very nice foof with combo,very nice foof combo,Positive,4
Pizza Hut Madurai,Sibin Thomas,4,11 months ago,"The place is too hot, the AC does not seems to be working,the ordering counter is filled with swiggy,zomato persons making it impossible to make an order and the staff is least bothered.
Talking about the food i had to wait more than 40 mins to get the food and when it came it was burned but the fries and pepsi were awesome.
There is always a good dine in experience in pizza hut all over the world bit not here",place too hot ac does not seems be workingthe ordering counter filled swiggyzomato persons making impossible make order staff least bothered talking about food i had wait more than mins get food when came burned but fries pepsi were awesome there always good dine experience pizza hut all over world bit not here,Positive,53
Pizza Hut Madurai,Manivasagam E,5,3 years ago,"Ambience is great and cool. The space is wider to accommodate 30 people. Multiple Offers are available with many combinations. Shop staffs are responsive, quick and helping to serve our food properly. Parking is facilitated. Cost is medium if you go for offer available items.Taste is yummy and good. Must try place in Madurai . Cash and digital payments ate accepted.",ambience great cool space wider accommodate people multiple offers available many combinations shop staffs responsive quick helping serve our food properly parking facilitated cost medium if you go offer available itemstaste yummy good must try place madurai cash digital payments ate accepted,Positive,42
Pizza Hut Madurai,Saravana Raj,5,3 years ago,"Good place for pizza in Madurai. Located close to Domino's and priced less than Domino's across their menu range. Dine in may have less tables.

My card didn't work when the billing counter staff tried swiping it, due to some network issue but still she went ahead and asked us to dine and complete the payment later. That was quite customer friendly. Staffs were friendly a d readily available to any requests.

Our pizza's arrived really quick and was very tasty. A very different kind of flavour. Ketchup was on the table and we could use it liberally.",good place pizza madurai located close dominos priced less than dominos across their menu range dine may have less tables my card didnt work when billing counter staff tried swiping due some network issue but still she went ahead asked us dine complete payment later quite customer friendly staffs were friendly d readily available any requests our pizzas arrived really quick very tasty very different kind flavour ketchup table we could use liberally,Positive,73
Pizza Hut Madurai,Manikandan.R,5,6 months ago,"The service at Pizza Hut was excellent. The staff were very friendly, polite, and helpful. They provided quick service with a smile, and my order arrived on time. The food tasted great as well. My favorite is the Royal Chicken Spice Pizza, and it was perfect. Overall, I had a very good experience. Thank you to the team 🤩👍...",service pizza hut excellent staff were very friendly polite helpful they provided quick service smile my order arrived time food tasted great as well my favorite royal chicken spice pizza perfect overall i had very good experience thank you team,Positive,40
Pizza Hut Madurai,Aniruthan OS,4,4 months ago,"The place is well maintained and good, the food was as usual okok-good, i personally don't like pizza hut very much. But they had all the things given on menu, tell you all the offers. Nothing much to say particularly for this branch, another pizza hut...",place well maintained good food as usual okokgood i personally dont like pizza hut very much but they had all things given menu tell you all offers nothing much say particularly branch another pizza hut,Positive,35
Pizza Hut Madurai,Vinoth Kumar,5,2 months ago,L like non veg pizza  in chicken superme 👌,l like non veg pizza chicken superme,Positive,7
Pizza Hut Madurai,Suriya Prakash,5,3 months ago,Excellent service and good,excellent service good,Positive,3
Pizza Hut Madurai,Pugazhendhi V,5,6 months ago,"I just came to here the amazing pizza shop, Pizza Hut. The people's who here to serve the service and food, very humble talk with nice conversation builders. And the food is very attractive presentation and taste is too good. Delicious and mouth watering taste and chewingness. Kindly visit this place I highly preferable. Thanks for the services, kudos.",i just came here amazing pizza shop pizza hut peoples who here serve service food very humble talk nice conversation builders food very attractive presentation taste too good delicious mouth watering taste chewingness kindly visit place i highly preferable thanks services kudos,Positive,42
Pizza Hut Madurai,dalli viswatej,4,3 years ago,"This place has a very good ambiance but i felt this place was very congested due to the seating arrangement.

But i loved the place and the staff are really very helpful and very informative

They are maintaining it very well...!!!

It has a bike parking place for up to 10 bikes and probably 3 cars can be parked in front of the gate.

This place was open till 10:30.

Only con which i have is i felt the seating arrangement was little congested.",place has very good ambiance but i felt place very congested due seating arrangement but i loved place staff really very helpful very informative they maintaining very well has bike parking place up bikes probably cars can be parked front gate place open till only con which i have i felt seating arrangement little congested,Positive,55
Pizza Hut Madurai,Aswin Suresh,4,a year ago,"Pizza 🍕 was really fresh & taste was good 👍 ❤️

Service & Ambience was good 👍

In any small or medium pizza 🍕 do try their cheesy crust it will too good 💥❤️",pizza really fresh taste good service ambience good any small medium pizza do try their cheesy crust will too good,Positive,20
Pizza Hut Madurai,JAWA KUMAR,4,10 months ago,Good ambiance.  Clean well maintained.  Lots of varieties to choose from.,good ambiance clean well maintained lots varieties choose from,Positive,9
Pizza Hut Madurai,Umasankar Balasundaram,4,3 years ago,Pizzas are good. The waiting time is too much. They concentrate only with online orders not to dinning. They not even clean the dinning areas even we request too many times. Overall experience is satisfactory. Need to improve in Customer service.,pizzas good waiting time too much they concentrate only online orders not dinning they not even clean dinning areas even we request too many times overall experience satisfactory need improve customer service,Positive,32
